stat_id,match_id,player_id,team_id,match_date,minutes_played,goals,assists
ps_00307,wc2022_bra_kor_r16,pla_neymar,team_bra,2022-12-05,90,1,0
ps_00308,wc2022_bra_kor_r16,pla_raphinha,team_bra,2022-12-05,90,1,0
ps_00309,wc2022_bra_kor_r16,pla_martinelli,team_bra,2022-12-05,90,1,0
ps_00310,wc2022_bra_kor_r16,pla_son,team_kor,2022-12-05,90,1,0
ps_00311,wc2022_por_sui_r16,pla_bruno,team_por,2022-12-06,90,1,0
ps_00312,wc2022_por_sui_r16,pla_leao,team_por,2022-12-06,90,1,0
ps_00313,wc2022_por_sui_r16,pla_ronaldo,team_por,2022-12-06,90,1,0
ps_00314,wc2022_por_sui_r16,pla_felix,team_por,2022-12-06,90,1,0
ps_00315,wc2022_por_sui_r16,pla_felix,team_por,2022-12-06,90,1,0
ps_00316,wc2022_por_sui_r16,pla_felix,team_por,2022-12-06,90,1,0
ps_00317,wc2022_por_sui_r16,pla_embolo,team_sui,2022-12-06,90,1,0
ps_00318,wc2022_cro_bra_qf,pla_perisic,team_cro,2022-12-09,90,1,0
ps_00319,wc2022_cro_bra_qf,pla_vinicius,team_bra,2022-12-09,90,1,0
ps_00320,wc2022_ned_arg_qf,pla_depay,team_ned,2022-12-09,90,1,0
ps_00321,wc2022_ned_arg_qf,pla_gakpo,team_ned,2022-12-09,90,1,0
ps_00322,wc2022_ned_arg_qf,pla_messi,team_arg,2022-12-09,90,1,0
ps_00323,wc2022_ned_arg_qf,pla_lautaro,team_arg,2022-12-09,90,1,0
ps_00324,wc2022_mar_por_qf,pla_ziyech,team_mar,2022-12-10,90,1,0
ps_00325,wc2022_eng_fra_qf,pla_kane,team_eng,2022-12-10,90,1,0
ps_00326,wc2022_eng_fra_qf,pla_mbappe,team_fra,2022-12-10,90,1,0
ps_00327,wc2022_eng_fra_qf,pla_benzema,team_fra,2022-12-10,90,1,0
ps_00328,wc2022_arg_cro_sf,pla_messi,team_arg,2022-12-13,90,1,0
ps_00329,wc2022_arg_cro_sf,pla_lautaro,team_arg,2022-12-13,90,1,0
ps_00330,wc2022_arg_cro_sf,pla_alvarez,team_arg,2022-12-13,90,1,0
ps_00331,wc2022_fra_mar_sf,pla_mbappe,team_fra,2022-12-14,90,1,0
ps_00332,wc2022_fra_mar_sf,pla_benzema,team_fra,2022-12-14,90,1,0
ps_00333,wc2022_cro_mar_tp,pla_perisic,team_cro,2022-12-17,90,1,0
ps_00334,wc2022_cro_mar_tp,pla_kramaric,team_cro,2022-12-17,90,1,0
ps_00335,wc2022_cro_mar_tp,pla_ziyech,team_mar,2022-12-17,90,1,0
ps_00336,wc2022_arg_fra_final,pla_messi,team_arg,2022-12-18,90,1,0
ps_00337,wc2022_arg_fra_final,pla_lautaro,team_arg,2022-12-18,90,1,0
ps_00338,wc2022_arg_fra_final,pla_alvarez,team_arg,2022-12-18,90,1,0
ps_00339,wc2022_arg_fra_final,pla_mbappe,team_fra,2022-12-18,90,1,0
ps_00340,wc2022_arg_fra_final,pla_benzema,team_fra,2022-12-18,90,1,0
ps_00341,wc2022_arg_fra_final,pla_griezmann,team_fra,2022-12-18,90,1,0
